Governate,Area Name,ATM Name,Latitude,Longitude,Description
Qalioubia,Obour City,Misr Company for Pharmaceuticals - Abo Zaabal,30.241006,31.431365,"withdrawal,deposit"
Qalioubia,Obour City,Alobour Central 1,30.2426,31.477313,"deposit,withdrawal"
Qalioubia,Obour City,Yasmine Center (El-Obour),30.250694,31.466644,"deposit,withdrawal"
Qalioubia,Obour City,Electricity company - Al Obour,30.25117284,31.47901842,full function
Qalioubia,Obour City,dodge land technology company,30.18292012,31.46567112,"withdrawal, deposit, forex"
Qalioubia,Obour City,Obour Land Compay Alobour,30.1784,31.468423,withdrawal
Qalioubia,Obour City,Abo Alila Company for Spinning and Knitting Alobour,30.17716,31.458195,withdrawal
Qalioubia,Obour City,Fedmex Egypt - Obour City,30.201599,31.451816,withdrawal
Qalioubia,Obour City,Panda Obour,30.23223111,31.46047096,"Withdrawal, Deposit, Exchange"
Qalioubia,Obour City,Chillout El Obour 2,30.17947464,31.47241026,"Withdrawal, Deposit, Exchange"
Qalioubia,Obour City,Golf City Mall Alobour,30.173865,31.474733,"Withdrawal, Deposit, Exchange"
Qalioubia,Obour City,Avenue Mall AlObour,30.20146,31.454723,Withdrawal Only
Qalioubia,Obour City,El Obour Sports Club,30.235243,31.457432,"withdrawal, deposit and exchange"
Qalioubia,Quaha,Quaha,30.278096,31.203764,Withdrawal
Qalioubia,Quaha,,30.27816294,31.2062744,
Qalioubia,Quaha,Panda Qaha,30.28653125,31.2030761,"Withdrawal, Deposit, Exchange"
Qalioubia,Shbeen Alkanater,Shebin El Qanater Branch - New Headquarters6,30.31254087,31.31522296,Withdrawal and Deposit 
Qalioubia,Shbeen Alkanater,Shbeen Alkanater,30.311672,31.322486,Withdrawal
Qalioubia,Shbeen Alkanater,Shbeen Alkanater,30.31240367,31.31545781,Withdrawal
Qalioubia,Shbeen Alkanater,Shbeen Alkanater,30.318336,31.309333,Withdrawal
Qalioubia,Shbeen Alkanater,Shebin El-Qanater Square Branch 1,30.31234045,31.31533054,withdrawal
Qalioubia,Shbeen Alkanater,Orange Shebin Alqanatir,30.312517,31.317236,Withdrawal Only
Qalioubia,Shbeen Alkanater,Local Community Development Association for the Arab Juhayna village,30.296928,31.359763,Withdrawal Only
Qalioubia,Shbeen Alkanater,Shibin Alqanater Agriculture,30.311672,31.322486,Withdrawal Only
Qalioubia,Shbeen Alkanater,Kafr Aldir Health Unit,30.310866,31.279884,"GBRU سحب - إيداع - تغيير عملة - صرف من الإيداعات"
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.14585,31.277602,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.132556,31.246115,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.12201395,31.24903296,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.128546,31.270638,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.139335,31.250803,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.113771,31.248769,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.11971755,31.24349287,Withdrawal
Qalioubia,Shobra Alkhema,Shobra Alkhema,30.128633,31.283285,سحب فقط
Qalioubia,Shobra Alkhema,Fawry Company - Shobra Alkhima,30.128546,31.270638,"deposit,withdrawal"
Qalioubia,Shobra Alkhema,Orange Ahmed Orabi RIZ Group,30.12468368,31.25039104,Withdrawal Only
Qalioubia,Shobra Alkhema,Hyper Plus Shobra Alkhima,30.121118,31.257026,"Withdrawal, Deposit, Exchange"
Qalioubia,Shobra Alkhema,Mahalawy Mostorod,30.129626,31.287782,"Withdrawal, Deposit, Exchange"
Qalioubia,Shobra Alkhema,Bahtim Central West Cairo section,30.14585,31.277602,Withdrawal Only
Qalioubia,Shobra Alkhema,Bigam Central West Cairo Section,30.132556,31.246115,Withdrawal Only
Qalioubia,Shobra Alkhema,Fawry Company - Shobra Alkhima,30.128546,31.270638,Withdrawal Only
Qalioubia,Shobra Alkhema,Shubra El Balad Youth Center,30.107166,31.243854,"Withdrawal, Deposit and Exchange"
Qalioubia,Tokh,Tokh,30.351873,31.201263,Withdrawal
Qalioubia,Tokh,Tokh,30.382447,31.265937,Withdrawal
Qalioubia,Tokh,Tokh,30.354521,31.202561,Withdrawal
Qalioubia,Tokh,Tokh,30.3536325,31.19910328,Withdrawal -Deposit – Forex
Qalioubia,Tokh,Tokh,30.35167862,31.20471531,Withdrawal
Qalioubia,Tokh,Tokh,30.38953288,31.19239582,Withdrawal
Qalioubia,Tokh,Tokh,30.352813,31.224481,Withdrawal
Qalioubia,Tokh,Tokh,30.334894,31.268148,Withdrawal
Qalioubia,Tokh,Tokh,30.389589,31.19261,Withdrawal
Qalioubia,Tokh,Tokh,30.356687,31.201599,Withdrawal
Qalioubia,Tokh,Aldier Secondary Joint School,30.334894,31.268148,"deposit , withdrawal"
Qalioubia,Tokh,The local unit in Mit Kenana Toukh,30.382447,31.265937,"deposit,withdrawal"
Qalioubia,Tokh,Aldier Secondary Joint School,30.334894,31.268148,"deposit , withdrawal"
Qalioubia,Tokh,The local unit in Mit Kenana Toukh,30.382447,31.265937,"deposit,withdrawal"
Qalioubia,Tokh,Toukh  Educational Administration,30.351873,31.201263,"deposit,withdrawal"
Qalioubia,Tokh,College of Agriculture - Banha,30.352813,31.224481,"deposit,withdrawal"
Qalioubia,Tokh,Toukh Sports Club,30.356687,31.201599,"deposit,withdrawal"
Qalioubia,Tokh,Alabed Mall Egypt Alexandria Agricultural Road Toukh,30.389589,31.19261,"withdrawal,deposit"
Qalioubia,Tokh,Tanmiya Toukh 2,30.35916987,31.20187874,
Qalioubia,Tokh,The local unit of Al-Amar Al-Kubra village,30.33883966,31.1288478,"Withdrawal, Deposit, Exchange"
Qalioubia,Tokh,Tamwely Toukh,30.35446,31.20229,"Withdrawal, Deposit, Exchange"
Qalioubia,Tokh,Central Tookh (Qalyubia),30.354521,31.202561,Withdrawal Only
Qena,Abo Tesht,Abo Tesht,26.12592884,32.10108868,Withdrawal
Qena,Abo Tesht,Abo Tesht,26.12310896,32.09718415,Withdrawal
Qena,All Areas,Qift Branch 5,26.00089097,32.8123022,Withdrawal and Deposit
Qena,All Areas,Quena,26.16485975,32.72491633,Withdrawal
Qena,All Areas,Naga Hamadi,26.05581404,32.23180827,Withdrawal
Qena,All Areas,Quena,26.16404275,32.72131269,Withdrawal
Qena,All Areas,Quena,26.1558755,32.72198004,Withdrawal
Qena,All Areas,Elwakf,26.09678698,32.47382144,Withdrawal
Qena,All Areas,Abo Tesht,26.12592884,32.10108868,Withdrawal
Qena,All Areas,Quena,26.1842035,32.75173575,Withdrawal
Qena,All Areas,Deshna,26.15357015,32.42255947,Withdrawal
Qena,All Areas,Keft,26.0162575,32.80028867,Withdrawal
Qena,All Areas,Quena,26.09429733,32.77774773,Withdrawal
Qena,All Areas,Quena,26.13383009,32.77691854,Withdrawal
Qena,All Areas,Keft,25.96803569,32.79120647,Withdrawal
Qena,All Areas,Keft,25.95212639,32.85113863,Withdrawal
Qena,All Areas,Quena,26.05031126,32.7913252,Withdrawal
Qena,All Areas,Naga Hamadi,26.06098896,32.21637567,Withdrawal
Qena,All Areas,Quena,26.16456271,32.66211951,Withdrawal
Qena,All Areas,Deshna,26.1242214,32.46250018,Withdrawal
Qena,All Areas,Elwakf,26.09313375,32.42424749,Withdrawal
Qena,All Areas,Quena,26.1555669,32.72148647,Withdrawal
Qena,All Areas,Qous,25.91470636,32.77014358,Withdrawal
Qena,All Areas,Qous,25.90962965,32.76650431,Withdrawal
Qena,All Areas,Deshna,26.11833918,32.46559319,Withdrawal
Qena,All Areas,Keft,25.99412986,32.80733706,Withdrawal
Qena,All Areas,Naquada,25.8969327,32.72236983,Withdrawal
Qena,All Areas,Quena,26.18417347,32.74813776,Withdrawal
Qena,All Areas,Deshna,26.1251733,32.48496389,Withdrawal
Qena,All Areas,Qous,25.91183326,32.75701031,Withdrawal
Qena,All Areas,Naga Hamadi,26.02830506,32.25813357,Withdrawal
Qena,All Areas,Deshna,26.12036056,32.45412094,Withdrawal
Qena,All Areas,Naga Hamadi,26.06158262,32.2103766,Withdrawal
Qena,All Areas,Deshna,26.12302655,32.46558607,Withdrawal
Qena,All Areas,Keft,26.00090882,32.81243426,Withdrawal
Qena,All Areas,Quena,26.16368013,32.71424693,Withdrawal
Qena,All Areas,Quena,26.15739779,32.7214134,Withdrawal
Qena,All Areas,Qous,25.9179622,32.76003425,Withdrawal
Qena,All Areas,Farshoot,26.05518454,32.16686943,Withdrawal
Qena,All Areas,Quena,26.16307971,32.71776298,Withdrawal
Qena,All Areas,Abo Tesht,26.12310896,32.09718415,Withdrawal
Qena,All Areas,Deshna,26.12419797,32.46250956,Withdrawal
Qena,All Areas,Deshna,26.1241331,32.46259032,Withdrawal
Qena,All Areas,Quena,26.16259151,32.72657537,Withdrawal
Qena,All Areas,Quena,26.15685611,32.72150862,Withdrawal
Qena,All Areas,Quena,26.15612799,32.72133254,Withdrawal
Qena,All Areas,Naga Hamadi,26.05070534,32.23805316,Withdrawal
Qena,All Areas,Naquada,25.90623977,32.7257743,Withdrawal
Qena,All Areas,Quena,26.15523631,32.71785795,Withdrawal
Qena,All Areas,Quena,26.15853008,32.72700428,Withdrawal
Qena,All Areas,Quena,26.15629086,32.70975066,Withdrawal
Qena,All Areas,Quena,26.15597798,32.72238211,Withdrawal
Qena,All Areas,Keft,25.99571712,32.81012788,Withdrawal
Qena,All Areas,Quena,26.15846968,32.71871886,Withdrawal -Deposit – Forex
Qena,All Areas,Naga Hamadi,26.0554043,32.23327163,Withdrawal
Qena,All Areas,Quena,26.1472012,32.71216162,Withdrawal
Qena,All Areas,Naga Hamadi,26.04959158,32.24125707,Withdrawal -Deposit – Forex
Qena,All Areas,Quena,26.15822997,32.72036796,Withdrawal
Qena,All Areas,Qus Train Station,25.91540686,32.75853222,"Full Function"
Qena,All Areas,Nag Hammadi train station,26.04342588,32.2408739,"Cash Dispenser only"
Qena,All Areas,State Council Qena Branch,26.15209784,32.7156083,"Full Function"
Qena,All Areas,The local unit of the village of Faw Qibli,26.11020322,32.40354808,"Full Function"
Qena,All Areas,Al Salam Primary School,26.16527294,32.51183058,"Full Function"
Qena,All Areas,Tanmiah naqada,25.90680857,32.7220249,"Full Function"
Qena,All Areas,Al-Samta Bahri Preparatory School,26.1246684,32.508566,"Full Function"
Qena,All Areas,Tanmiah Qina,25.6066245,32.50946341,"Full Function"
Qena,All Areas,Tanmiah Bahgoura,26.05847242,32.21764983,"Full Function"
Qena,All Areas,Tamwely Alwaqf,26.089143,32.422328,"Full Function"
Qena,All Areas,Tamwely Qena,26.163241,32.707905,"Full Function"
Qena,All Areas,tamwely Nageaa Hammady,26.048736,32.240703,"Full Function"
Qena,All Areas,Sugar Nageaa Hammadi,26.02830506,32.25813357,"Cash Dispenser only"
Qena,All Areas,Qous Educational Administration,25.90962965,32.76650431,"Cash Dispenser only"
Qena,All Areas,feeber factory Nag Hammadi - we inaugurated,26.0554043,32.23327163,"Cash Dispenser only"
Qena,All Areas,Central Administration for the Azhar region of Qena,26.16404275,32.72131269,"Cash Dispenser only"
Qena,All Areas,Directorate of Health Affairs in Qena,26.15629086,32.70975066,"Cash Dispenser only"
Qena,All Areas,Farshout Branch,26.055448,32.167779,Withdraw - Deposit - Currency Exchange 
Qena,All Areas,Southern Upper Egypt Region for Value Added Taxes,26.158322,32.716348,"Withdrawal, Deposit and Exchange"
Qena,All Areas,New Qena Branch,26.18232,32.747918,Withdraw - Deposit - Currency Exchange 
Qena,All Areas,Naqada Branch,25.90684,32.722556,Withdraw - Deposit - Exchange Currency
Qena,All Areas,Baraka Village Family Medicine Unit,25.963538,32.312931,"withdrawal, deposit and exchange"
Qena,All Areas,we Deshna,26.121556,32.46461,"withdrawal, deposit and exchange"
Qena,All Areas,Nag Hammadi Clinic Complex,26.057408,32.239292,Withdraw - Deposit - Exchange Currency
Qena,Deshna,Deshna,26.15357015,32.42255947,Withdrawal
Qena,Deshna,Deshna,26.1242214,32.46250018,Withdrawal
Qena,Deshna,Deshna,26.11833918,32.46559319,Withdrawal
Qena,Deshna,Deshna,26.1251733,32.48496389,Withdrawal
Qena,Deshna,Deshna,26.12036056,32.45412094,Withdrawal
Qena,Deshna,Deshna,26.12302655,32.46558607,Withdrawal
Qena,Deshna,Deshna,26.12419797,32.46250956,Withdrawal
Qena,Deshna,Deshna,26.1241331,32.46259032,Withdrawal
Qena,Deshna,The local unit of the village of Faw Qibli,26.11020322,32.40354808,"Full Function"
Qena,Deshna,Al Salam Primary School,26.16527294,32.51183058,"Full Function"
Qena,Deshna,Al-Samta Bahri Preparatory School,26.1246684,32.508566,"Full Function"
Qena,Deshna,we Deshna,26.121556,32.46461,"withdrawal, deposit and exchange"
Qena,Elwakf,Elwakf,26.09678698,32.47382144,Withdrawal
Qena,Elwakf,Elwakf,26.09313375,32.42424749,Withdrawal
Qena,Elwakf,Tamwely Alwaqf,26.089143,32.422328,"Full Function"
Qena,Farshoot,Farshoot,26.05518454,32.16686943,Withdrawal
Qena,Farshoot,Farshout Branch,26.055448,32.167779,Withdraw - Deposit - Currency Exchange 
Qena,Keft,Qift Branch 5,26.00089097,32.8123022,Withdrawal and Deposit
Qena,Keft,Keft,26.0162575,32.80028867,Withdrawal
Qena,Keft,Keft,25.96803569,32.79120647,Withdrawal
Qena,Keft,Keft,25.95212639,32.85113863,Withdrawal
Qena,Keft,Keft,25.99412986,32.80733706,Withdrawal
Qena,Keft,Keft,26.00090882,32.81243426,Withdrawal
Qena,Keft,Keft,25.99571712,32.81012788,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.05581404,32.23180827,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.06098896,32.21637567,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.02830506,32.25813357,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.06158262,32.2103766,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.05070534,32.23805316,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.0554043,32.23327163,Withdrawal
Qena,Naga Hamadi,Naga Hamadi,26.04959158,32.24125707,Withdrawal -Deposit – Forex
Qena,Naga Hamadi,Nag Hammadi train station,26.04342588,32.2408739,"Cash Dispenser only"
Qena,Naga Hamadi,Tanmiah Bahgoura,26.05847242,32.21764983,"Full Function"
Qena,Naga Hamadi,tamwely Nageaa Hammady,26.048736,32.240703,"Full Function"
Qena,Naga Hamadi,Sugar Nageaa Hammadi,26.02830506,32.25813357,"Cash Dispenser only"
Qena,Naga Hamadi,feeber factory Nag Hammadi - we inaugurated,26.0554043,32.23327163,"Cash Dispenser only"
Qena,Naga Hamadi,Baraka Village Family Medicine Unit,25.963538,32.312931,"withdrawal, deposit and exchange"
Qena,Naga Hamadi,Nag Hammadi Clinic Complex,26.057408,32.239292,Withdraw - Deposit - Exchange Currency
Qena,Naquada,Naquada,25.8969327,32.72236983,Withdrawal
Qena,Naquada,Naquada,25.90623977,32.7257743,Withdrawal
Qena,Naquada,Tanmiah naqada,25.90680857,32.7220249,"Full Function"
Qena,Naquada,Naqada Branch,25.90684,32.722556,Withdraw - Deposit - Exchange Currency
Qena,Qous,Qous,25.91470636,32.77014358,Withdrawal
Qena,Qous,Qous,25.90962965,32.76650431,Withdrawal
Qena,Qous,Qous,25.91183326,32.75701031,Withdrawal
Qena,Qous,Qous,25.9179622,32.76003425,Withdrawal
Qena,Qous,Qus Train Station,25.91540686,32.75853222,"Full Function"
Qena,Quena,Quena,26.16485975,32.72491633,Withdrawal
Qena,Quena,Quena,26.16404275,32.72131269,Withdrawal
Qena,Quena,Quena,26.1558755,32.72198004,Withdrawal
Qena,Quena,Quena,26.1842035,32.75173575,Withdrawal
Qena,Quena,Quena,26.09429733,32.77774773,Withdrawal
Qena,Quena,Quena,26.13383009,32.77691854,Withdrawal
Qena,Quena,Quena,26.05031126,32.7913252,Withdrawal
Qena,Quena,Quena,26.16456271,32.66211951,Withdrawal
Qena,Quena,Quena,26.1555669,32.72148647,Withdrawal
Qena,Quena,Quena,26.18417347,32.74813776,Withdrawal
Qena,Quena,Quena,26.16368013,32.71424693,Withdrawal
Qena,Quena,Quena,26.15739779,32.7214134,Withdrawal
Qena,Quena,Quena,26.16307971,32.71776298,Withdrawal
Qena,Quena,Quena,26.16259151,32.72657537,Withdrawal
Qena,Quena,Quena,26.15685611,32.72150862,Withdrawal
Qena,Quena,Quena,26.15612799,32.72133254,Withdrawal
Qena,Quena,Quena,26.15523631,32.71785795,Withdrawal
Qena,Quena,Quena,26.15853008,32.72700428,Withdrawal
Qena,Quena,Quena,26.15629086,32.70975066,Withdrawal
Qena,Quena,Quena,26.15597798,32.72238211,Withdrawal
Qena,Quena,Quena,26.15846968,32.71871886,Withdrawal -Deposit – Forex
Qena,Quena,Quena,26.1472012,32.71216162,Withdrawal
Qena,Quena,Quena,26.15822997,32.72036796,Withdrawal
Qena,Quena,State Council Qena Branch,26.15209784,32.7156083,"Full Function"
Qena,Quena,Tamwely Qena,26.163241,32.707905,"Full Function"
Qena,Quena,Qous Educational Administration,25.90962965,32.76650431,"Cash Dispenser only"
Qena,Quena,Central Administration for the Azhar region of Qena,26.16404275,32.72131269,"Cash Dispenser only"
Qena,Quena,Directorate of Health Affairs in Qena,26.15629086,32.70975066,"Cash Dispenser only"
Qena,Quena,Southern Upper Egypt Region for Value Added Taxes,26.158322,32.716348,"Withdrawal, Deposit and Exchange"
Qena,Quena,New Qena Branch,26.18232,32.747918,Withdraw - Deposit - Currency Exchange 
Red Sea,Algouna,Algouna,27.38534326,33.67275156,Withdrawal
Red Sea,Algouna,Panorama El Gouna Hotel,27.39478,33.679221,"Full Function"
Red Sea,All Areas,Hurghada,27.231108,33.834501,Withdrawal
Red Sea,All Areas,Hurghada,27.25051,33.813766,Withdrawal
Red Sea,All Areas,Algouna,27.38534326,33.67275156,Withdrawal
Red Sea,All Areas,Hurghada,27.252037,33.815172,Withdrawal
Red Sea,All Areas,Hurghada,27.25166047,33.81470844,Withdrawal -Deposit - Forex
Red Sea,All Areas,Hurghada,27.16474678,33.8213102,Withdrawal -Deposit - Forex
Red Sea,All Areas,Hurghada,27.22946848,33.83646631,Withdrawal -Deposit - Forex
Red Sea,All Areas,Hurghada,27.19502003,33.82678863,Withdrawal -Deposit - Forex
Red Sea,All Areas,Elquser,26.1155248,34.27553492,Withdrawal -Deposit - Forex
Red Sea,All Areas,Safaga,26.763317,33.941236,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.408714,33.673901,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.252172,33.818728,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.289575,33.761395,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.047508,33.901417,Withdrawal -Deposit – Forex
Red Sea,All Areas,Ras Ghareb,28.36371972,33.08212212,Withdrawal
Red Sea,All Areas,Safaga,26.74374894,33.94008123,Withdrawal -Deposit – Forex
Red Sea,All Areas,Elquser,26.106388,34.283331,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.095775,33.821618,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.257819,33.827648,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.256076,33.828811,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.257796,33.807723,Withdrawal
Red Sea,All Areas,Hurghada,26.997599,33.897539,Withdrawal -Deposit – Forex
Red Sea,All Areas,Safaga,26.757084,33.939929,Withdrawal
Red Sea,All Areas,Marsa Alam,25.063214,34.885675,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.22813603,33.83866101,Withdrawal
Red Sea,All Areas,Hurghada,27.304792,33.728364,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.196506,33.842079,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.1478,33.81815,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.14776,33.817222,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.39478,33.679221,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.30818,33.720488,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,26.976562,33.913739,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.213706,33.842024,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.213763,33.842119,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.077882,34.886158,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.835175,34.437161,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.098655,33.828863,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.076755,34.88841,Withdrawal -Deposit – Forex
Red Sea,All Areas,Shalateen,23.13408694,35.59181671,Withdrawal
Red Sea,All Areas,Hurghada,27.29817846,33.74422187,Withdrawal
Red Sea,All Areas,Marsa Alam,25.142973,34.840527,Withdrawal -Deposit – Forex
Red Sea,All Areas,Safaga,26.859858,33.992678,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.263778,33.806126,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.158808,33.825775,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.108168,33.825897,Withdrawal -Deposit – Forex
Red Sea,All Areas,Safaga,26.762918,33.916108,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,24.216031,35.425718,Withdrawal -Deposit – Forex
Red Sea,All Areas,Elquser,25.936772,34.385332,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.080597,33.866515,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.263408,33.798707,Withdrawal
Red Sea,All Areas,Hurghada,27.25065,33.81393,Withdrawal
Red Sea,All Areas,Hurghada,27.25975,33.805599,Withdrawal
Red Sea,All Areas,Hurghada,27.253186,33.811895,Withdrawal
Red Sea,All Areas,Hurghada,26.9828,33.911652,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,26.988942,33.896281,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.06852908,34.89571174,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.25533,33.816051,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.222666,33.837506,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.544172,34.61486,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.179983,33.807182,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.179316,33.807279,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.179245,33.807262,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.555393,34.592654,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.247659,33.82487,Withdrawal
Red Sea,All Areas,Hurghada,27.184204,33.826214,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.219095,33.838156,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.069389,34.884499,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,24.945611,34.714878,Withdrawal -Deposit – Forex
Red Sea,All Areas,Safaga,26.696614,33.936046,Withdrawal
Red Sea,All Areas,Hurghada,27.177207,33.826011,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.156562,33.821388,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.081987,33.858367,Withdrawal -Deposit – Forex
Red Sea,All Areas,Hurghada,27.082084,33.861252,Withdrawal -Deposit – Forex
Red Sea,All Areas,Marsa Alam,25.346568,34.734761,Withdrawal -Deposit – Forex
Red Sea,All Areas,Bellavista Hotel Lobby,27.21376254,33.84211872,"سحب - إيداع - تغيير عملة"
Red Sea,All Areas,City Center Hurghada,27.256076,33.828811,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,AMC Hotel Hurghada,27.304792,33.728364,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Hilton Long Beach Hurghada,27.0820842,33.86125162,"سحب - إيداع - تغيير عملة"
Red Sea,All Areas,Hilton Alnour,27.15656196,33.82138831,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU+ Barcode"
Red Sea,All Areas,jasmin Palace Resort ,27.108168,33.825897,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Sun Rise Mamlouk Hotel,27.0986545,33.82886262,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Safaga City Local Unit,26.763317,33.941236,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Coral Beach Rotana Hurghada,27.080597,33.866515,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Shams Safaga village,26.76291827,33.91610759,"سحب - إيداع - تغيير عملة"
Red Sea,All Areas,Tourist Villages Walk,27.184204,33.826214,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Cherry Street Walkway,27.21909534,33.83815563,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Yotopia Beach Club Village Alqosir,25.936772,34.385332,"سحب - إيداع - تغيير عملة"
Red Sea,All Areas,Misr Exchange Safaga,26.75207032,33.94171167,"سحب فقط"
Red Sea,All Areas,General Office in the Red Sea Governorate 1,27.25892178,33.80783135,"سحب - إيداع - تغيير عملة - صرف من الإيداعات GBRU"
Red Sea,All Areas,Carrefour - Hambra Mall,27.16653819,33.82279261,"withdraw, deposit and exchange		"
Red Sea,All Areas,Hurghada Insurance,27.24882759,33.8121305,withdraw only
Red Sea,All Areas,Carrefour - Hurghada City Center,27.25582776,33.82958321,"withdraw, deposit and exchange		"
Red Sea,All Areas,Alshagara Village in the Red Sea,25.24531501,34.79393923,"Full Function"
Red Sea,All Areas,Tanmiah Hurghada,27.25587856,33.80914003,"Full Function"
Red Sea,All Areas,Tanmiah Ras Ghareb,28.35893146,33.08015232,"Full Function"
Red Sea,All Areas,Taqa Station Sahel Hashish,27.08222051,33.81756219,"Full Function"
Red Sea,All Areas,Watania Hurghada,27.216181,33.817317,"Full Function"
Red Sea,All Areas,Orange Ras Gharib,28.362603,33.078612,"Full Function"
Red Sea,All Areas,Wadi Lahmy Bay Village - Marsa Alam,24.216031,35.425718,"Full Function"
Red Sea,All Areas,Hilton Marsa Alam,25.346568,34.734761,"Full Function"
Red Sea,All Areas,Alqosir Central,26.106388,34.283331,"Full Function"
Red Sea,All Areas,Sukkari Mine - Marsa Alam,24.945611,34.714878,"Full Function"
Red Sea,All Areas,Gorgonia Beach Marsa Alam Hotel,25.077882,34.886158,"Full Function"
Red Sea,All Areas,Almanahry Market,25.06331587,34.88552378,"Full Function"
Red Sea,All Areas,Sentido Marsa Alam Hotel,25.835175,34.437161,"Full Function"
Red Sea,All Areas,Fantasia Resort Marsa Alam,25.069389,34.884499,"25.142973,34.840527"
Red Sea,All Areas,Floriana Dream Lagoon Hotel - Marsa Alam,25.076755,34.88841,"Full Function"
Red Sea,All Areas,Abo Tig Marina El Gouna,27.408714,33.673901,"Full Function"
Red Sea,All Areas,Marine Sports Club,27.177207,33.826011,"Cash Dispenser only"
Red Sea,All Areas,Hurghada Airport 3,27.179245,33.807262,"Full Function"
Red Sea,All Areas,Hurghada Airport 1,27.179983,33.807182,"Full Function"
Red Sea,All Areas,Hurghada Airport 2,27.179316,33.807279,"Full Function"
